group,layer,ecs_auroc,ecs_copy_auroc,pks_auroc,n_group,n_faithful_cmp
Contextual,29,0.5763761126079966,0.5766097724266367,0.4979696728708586,484,68931
Contextual,30,0.5778964225933924,0.5783298120254643,0.5481420155333199,484,68931
Contextual,31,0.5807287704520907,0.5790451788475504,0.5751863373734256,484,68931
Fabrication,0,0.5432408643012727,,0.5398054944698965,2099,68931
Fabrication,1,0.5784429712835925,,0.5093511771674596,2099,68931
Fabrication,2,0.5622318813348358,,0.47572917629742484,2099,68931
Fabrication,3,0.5498760424018139,0.5438428119553016,0.4428457947490475,2099,68931
Fabrication,4,0.5789730599612462,0.5616889890836767,0.45658123341423185,2099,68931
Fabrication,5,0.5932463489305602,0.562373180258854,0.4784574121939741,2099,68931
Fabrication,6,0.5880999067713238,0.6072496293685128,0.544693235329218,2099,68931
Fabrication,7,0.6112992424313896,0.6067597898732118,0.5854131814078234,2099,68931
Fabrication,8,0.5974445940302697,0.6017421264364253,0.5892974953259009,2099,68931
Fabrication,9,0.6115472723588389,0.6104343705444298,0.653134481707094,2099,68931
Fabrication,10,0.6052700586743713,0.6085551688081534,0.6756911298135206,2099,68931
Fabrication,11,0.6107055160192956,0.6282206006850592,0.6511452418095334,2099,68931
Fabrication,12,0.6012388094953292,0.6032726459154503,0.6368344475276002,2099,68931
Fabrication,13,0.6002951325637766,0.6081518095900376,0.6317615818551392,2099,68931
Fabrication,14,0.5891443708071363,0.5903019589937447,0.6312980233791385,2099,68931
Fabrication,15,0.6019516661609859,0.5988408021225581,0.6800292604333177,2099,68931
Fabrication,16,0.6004703877396879,0.5890412718025592,0.6438680534833983,2099,68931
Fabrication,17,0.6161272090907322,0.5993775154831834,0.5951612866327257,2099,68931
Fabrication,18,0.6008093178553922,0.5448340435359789,0.5567812635912697,2099,68931
Fabrication,19,0.61468449689894,0.6067703057366873,0.5577313647719845,2099,68931
Fabrication,20,0.6067204219084686,0.6074178659053444,0.5135194885144827,2099,68931
Fabrication,21,0.6016078530629974,0.5971009226182497,0.48871286031493444,2099,68931
Fabrication,22,0.597564135518717,0.5837365422260921,0.5282345750684712,2099,68931
Fabrication,23,0.5980936505409857,0.610967970269501,0.5383346973545204,2099,68931
Fabrication,24,0.601569459621258,0.5994821142855749,0.5304958001894431,2099,68931
Fabrication,25,0.6111651038324195,0.5890482178707765,0.5936469262656336,2099,68931
Fabrication,26,0.6201393341197665,0.6213493150129643,0.5821221411978915,2099,68931
Fabrication,27,0.6068897746542726,0.6152455007637945,0.5462691426987745,2099,68931
Fabrication,28,0.6074463102274827,0.6105676106470135,0.5717558531804101,2099,68931
Fabrication,29,0.6241454323115018,0.6150298685425833,0.5982490316679819,2099,68931
Fabrication,30,0.6239702082373886,0.6145394035555671,0.6221392903146119,2099,68931
Fabrication,31,0.6020189911863655,0.6009202130439987,0.6538672780810169,2099,68931
Negation,0,0.4970364429301627,,0.4607081201284099,105,68931
Negation,1,0.49589776111515244,,0.522673812528885,105,68931
Negation,2,0.49245304655932676,,0.4939969645283655,105,68931
Negation,3,0.4916234384833419,0.49225146471523284,0.5284137139209603,105,68931
Negation,4,0.4865463116670846,0.49096750304479775,0.5322845274536095,105,68931
Negation,5,0.486231987681263,0.4893819285123633,0.5670979468080917,105,68931
Negation,6,0.4798670305916683,0.4709435453396806,0.5691255092221276,105,68931
Negation,7,0.4783392087739914,0.479230921742999,0.547104039857663,105,68931
Negation,8,0.47916494824707384,0.479368464392619,0.5488521647941937,105,68931
Negation,9,0.47315355382988233,0.47218329440551654,0.578582239934897,105,68931
Negation,10,0.4848234017316143,0.4855082826097319,0.5890834934313195,105,68931
Negation,11,0.4738114235698776,0.4667768527671909,0.5839337612284472,105,68931
Negation,12,0.46989943704919557,0.47084924814393414,0.6109854505989771,105,68931
Negation,13,0.48542158445540096,0.4804632790140037,0.5683598021762273,105,68931
Negation,14,0.4894108739519368,0.49197548134746205,0.6291911649399572,105,68931
Negation,15,0.4777360521321874,0.47305856581218897,0.6026099253152393,105,68931
Negation,16,0.48311465364605466,0.48679756360915777,0.5991956069250755,105,68931
Negation,17,0.4768291410803488,0.4789938316508364,0.5950099167490472,105,68931
Negation,18,0.47509655963762243,0.4858952119821685,0.5453804391002459,105,68931
Negation,19,0.47198046908191843,0.47083950755448334,0.5571908001859693,105,68931
Negation,20,0.4844988535809792,0.48025568701897203,0.529522621310061,105,68931
Negation,21,0.48290429836323556,0.485009854575072,0.5292357920377244,105,68931
Negation,22,0.48833678398895797,0.4847504509340258,0.5305623774222809,105,68931
